PassengerId,Survived,Pclass,Sex,Embarked,transformed_fare_boxcox,age_dis,family_size
531,1.0,2,0,S,3.5137849482404153,Kid,2
532,0.0,3,1,C,2.1954506211919753,Young,0
533,0.0,3,1,C,2.1954506211919753,Kid,2
534,1.0,3,0,C,3.3497824384201693,Young,2
535,0.0,3,0,S,2.370107273009045,Young,0
536,1.0,2,0,S,3.52424871552175,Kid,2
537,0.0,1,1,S,3.53668406922556,Middle Age,0
538,1.0,1,0,C,4.569690969302217,Young,0
539,0.0,3,1,S,2.8904771866820176,Young,0
540,1.0,1,0,C,4.2331432358558345,Young,2
541,1.0,1,0,S,4.569690969302217,Middle Age,2
542,0.0,3,0,S,3.7170487256247133,Kid,6
543,0.0,3,0,S,3.7170487256247133,Kid,6
544,1.0,2,1,S,3.5137849482404153,Young,1
545,0.0,1,1,C,4.569690969302217,Middle Age,1
546,0.0,1,1,S,3.5137849482404153,Aged,0
547,1.0,2,0,S,3.5137849482404153,Young,1
548,1.0,2,1,C,2.8438482353923096,Young,0
549,0.0,3,1,S,3.2576618964852115,Young,2
550,1.0,2,1,S,3.896677183723989,Kid,2
551,1.0,1,1,C,4.569690969302217,Kid,2
552,0.0,2,1,S,3.5137849482404153,Young,0
553,0.0,3,1,Q,2.271870538553819,Young,0
554,1.0,3,1,C,2.194897022647837,Young,0
555,1.0,3,0,S,2.2651757811997233,Young,0
556,0.0,1,1,S,3.53668406922556,Aged,0
557,1.0,1,0,C,3.9804821670705675,Middle Age,1
558,0.0,1,1,C,4.569690969302217,Young,0
559,1.0,1,0,S,4.569690969302217,Middle Age,2
560,1.0,3,0,S,3.081679739040898,Middle Age,1
561,0.0,3,1,Q,2.2620743831017367,Young,0
562,0.0,3,1,S,2.2800430335888033,Middle Age,0
563,0.0,2,1,S,2.8164684949807604,Young,0
564,0.0,3,1,S,2.2987413764692493,Young,0
565,0.0,3,0,S,2.2987413764692493,Young,0
566,0.0,3,1,S,3.433325887673042,Young,2
567,0.0,3,1,S,2.2800430335888033,Young,0
568,0.0,3,0,S,3.286066798571693,Young,4
569,0.0,3,1,C,2.1954506211919753,Young,0
570,1.0,3,1,S,2.274945219275814,Young,0
571,1.0,2,1,S,2.5607050113320255,Aged,0
572,1.0,1,0,S,4.277877306541752,Aged,2
573,1.0,1,1,S,3.529964508702355,Middle Age,0
574,1.0,3,0,Q,2.2620743831017367,Young,0
575,0.0,3,1,S,2.2987413764692493,Kid,0
576,0.0,3,1,S,2.8904771866820176,Young,0
577,1.0,2,0,S,2.777603122749754,Young,0
578,1.0,1,0,S,4.372206032076608,Middle Age,1
579,0.0,3,0,C,2.8874839814126547,Young,1
580,1.0,3,1,S,2.283607633459856,Young,0
581,1.0,2,0,S,3.6710179628687913,Young,2
582,1.0,1,0,C,4.569690969302217,Middle Age,2
583,0.0,2,1,S,3.5137849482404153,Aged,0
584,0.0,1,1,C,3.9953004376570003,Middle Age,0
585,0.0,3,1,C,2.3757395020486562,Young,0
586,1.0,1,0,S,4.569690969302217,Kid,2
587,0.0,2,1,S,2.9257760584927177,Middle Age,0
588,1.0,1,1,C,4.569690969302217,Aged,2
589,0.0,3,1,S,2.2987413764692493,Young,0
590,0.0,3,1,S,2.2987413764692493,Young,0
591,0.0,3,1,S,2.181635185996642,Young,0
592,1.0,1,0,C,4.569690969302217,Aged,1
593,0.0,3,1,S,2.1981882539738695,Middle Age,0
594,0.0,3,0,Q,2.2620743831017367,Young,2
595,0.0,2,1,S,3.5137849482404153,Middle Age,1
596,0.0,3,1,S,3.433325887673042,Middle Age,2
597,1.0,2,0,S,3.7766177000591012,Young,0
598,0.0,3,1,S,0.0,Middle Age,0
599,0.0,3,1,C,2.194897022647837,Young,0
600,1.0,1,1,C,4.393153188419636,Middle Age,1
601,1.0,2,0,S,3.5550950855004517,Young,3
602,0.0,3,1,S,2.2800430335888033,Young,0
603,0.0,1,1,S,4.057479650081628,Young,0
604,0.0,3,1,S,2.2987413764692493,Middle Age,0
605,1.0,1,1,C,3.53668406922556,Young,0
606,0.0,3,1,S,2.963400080253257,Middle Age,1
607,0.0,3,1,S,2.2800430335888033,Young,0
608,1.0,1,1,S,3.6892824561158903,Young,0
609,1.0,2,0,C,4.035415291308396,Young,3
610,1.0,1,0,S,4.569690969302217,Middle Age,0
611,0.0,3,0,S,3.7170487256247133,Middle Age,6
612,0.0,3,1,S,2.1715854065074494,Young,0
613,1.0,3,0,Q,2.960029784947367,Young,1
614,0.0,3,1,Q,2.2620743831017367,Young,0
615,0.0,3,1,S,2.2987413764692493,Young,0
616,1.0,2,0,S,4.54600241157243,Young,3
617,0.0,3,1,S,2.883286195170458,Young,2
618,0.0,3,0,S,2.999840522812571,Young,1
619,1.0,2,0,S,3.9633196961460504,Kid,3
620,0.0,2,1,S,2.5607050113320255,Young,0
621,0.0,3,1,C,2.8871892663659238,Young,1
622,1.0,1,1,S,4.30149925363239,Middle Age,1
623,1.0,3,1,C,2.97623169905088,Young,2
624,0.0,3,1,S,2.274945219275814,Young,0
625,0.0,3,1,S,2.999840522812571,Young,0
626,0.0,1,1,S,3.7535176988503656,Aged,0
627,0.0,2,1,Q,2.725032754544115,Aged,0
628,1.0,1,0,S,4.569690969302217,Young,0
629,0.0,3,1,S,2.2800430335888033,Young,0
630,0.0,3,1,Q,2.2599978987629994,Young,0
631,1.0,1,1,S,3.6710179628687913,Aged,0
632,0.0,3,1,S,2.172150569235389,Aged,0
633,1.0,1,1,C,3.6892824561158903,Young,0
634,0.0,1,1,S,0.0,Young,0
635,0.0,3,0,S,3.5910787784657168,Kid,5
636,1.0,2,0,S,2.777603122749754,Young,0
637,0.0,3,1,S,2.283607633459856,Young,0
638,0.0,2,1,S,3.52424871552175,Young,2
639,0.0,3,0,S,3.9829646274208184,Middle Age,5
640,0.0,3,1,S,2.999840522812571,Young,1
641,0.0,3,1,S,2.274945219275814,Young,0
642,1.0,1,0,C,4.569690969302217,Young,0
643,0.0,3,0,S,3.5910787784657168,Kid,5
644,1.0,3,1,S,4.384376230065879,Young,0
645,1.0,3,0,C,3.1894937947229445,Kid,3
646,1.0,1,1,C,4.569690969302217,Middle Age,1
647,0.0,3,1,S,2.2800430335888033,Young,0
648,1.0,1,1,C,3.8579836901342963,Aged,0
649,0.0,3,1,S,2.2369519550913752,Young,0
650,1.0,3,0,S,2.2369519550913752,Young,0
651,0.0,3,1,S,2.2800430335888033,Young,0
652,1.0,2,0,S,3.3803905928137015,Kid,1
653,0.0,3,1,S,2.3439251331311795,Young,0
654,1.0,3,0,Q,2.271870538553819,Young,0
655,0.0,3,0,Q,2.1304649140992664,Kid,0
656,0.0,2,1,S,4.569690969302217,Young,2
657,0.0,3,1,S,2.2800430335888033,Young,0
658,0.0,3,0,Q,2.960029784947367,Young,2
659,0.0,2,1,S,2.777603122749754,Young,0
660,0.0,1,1,C,4.569690969302217,Aged,2
661,1.0,1,1,S,4.569690969302217,Middle Age,2
662,0.0,3,1,C,2.194897022647837,Middle Age,0
663,0.0,1,1,S,3.4963143302594712,Middle Age,0
664,0.0,3,1,S,2.2300464483014037,Middle Age,0
665,1.0,3,1,S,2.283607633459856,Young,1
666,0.0,2,1,S,4.569690969302217,Young,2
667,0.0,2,1,S,2.777603122749754,Young,0
668,0.0,3,1,S,2.2651757811997233,Young,0
669,0.0,3,1,S,2.2987413764692493,Middle Age,0
670,1.0,1,0,S,4.289378842705569,Young,1
671,1.0,2,0,S,3.9633196961460504,Middle Age,2
672,0.0,1,1,S,4.289378842705569,Young,1
673,0.0,2,1,S,2.5607050113320255,Aged,0
674,1.0,2,1,S,2.777603122749754,Young,0
675,0.0,2,1,S,0.0,Young,0
676,0.0,3,1,S,2.2651757811997233,Kid,0
677,0.0,3,1,S,2.2987413764692493,Young,0
678,1.0,3,0,S,2.4960270279786987,Kid,0
679,0.0,3,0,S,4.1717441615046145,Middle Age,7
680,1.0,1,1,C,4.569690969302217,Middle Age,1
681,0.0,3,0,Q,2.309215871732056,Young,0
682,1.0,1,1,C,4.569690969302217,Young,0
683,0.0,3,1,S,2.4319144164927486,Young,0
684,0.0,3,1,S,4.1717441615046145,Kid,7
685,0.0,2,1,S,3.9633196961460504,Aged,2
686,0.0,2,1,C,4.035415291308396,Young,3
687,0.0,3,1,S,3.9829646274208184,Kid,5
688,0.0,3,1,S,2.5288192919730474,Young,0
689,0.0,3,1,S,2.267749676234449,Kid,0
690,1.0,1,0,S,4.569690969302217,Kid,1
691,1.0,1,1,S,4.394580985026012,Young,1
692,1.0,3,0,C,2.810083869031835,Kid,1
693,1.0,3,1,S,4.384376230065879,Young,0
694,0.0,3,1,C,2.194897022647837,Young,0
695,0.0,1,1,S,3.53668406922556,Aged,0
696,0.0,2,1,S,2.8164684949807604,Aged,0
697,0.0,3,1,S,2.2987413764692493,Middle Age,0
698,1.0,3,0,Q,2.2599978987629994,Young,0
699,0.0,1,1,C,4.569690969302217,Middle Age,2
700,0.0,3,1,S,2.2495829869763027,Middle Age,0
701,1.0,1,0,C,4.569690969302217,Kid,1
702,1.0,1,1,S,3.525810313641284,Young,0
703,0.0,3,0,C,2.8871892663659238,Kid,1
704,0.0,3,1,Q,2.261042834728999,Young,0
705,0.0,3,1,S,2.274945219275814,Young,1
706,0.0,2,1,S,3.5137849482404153,Middle Age,0
707,1.0,2,0,S,2.8164684949807604,Middle Age,0
708,1.0,1,1,S,3.525810313641284,Middle Age,0
709,1.0,1,0,S,4.569690969302217,Young,0
710,1.0,3,1,C,2.942741860493239,Young,2
711,1.0,1,0,C,4.2332399375967364,Young,0
712,0.0,1,1,S,3.53668406922556,Young,0
713,1.0,1,1,S,4.289378842705569,Middle Age,1
714,0.0,3,1,S,2.459208194354167,Young,0
715,0.0,2,1,S,2.777603122749754,Aged,0
716,0.0,3,1,S,2.2495829869763027,Young,0
717,1.0,1,0,C,4.569690969302217,Middle Age,0
718,1.0,2,0,S,2.5607050113320255,Young,0
719,0.0,3,1,Q,2.960029784947367,Young,0
720,0.0,3,1,S,2.2651757811997233,Young,0
721,1.0,2,0,S,3.7766177000591012,Kid,1
722,0.0,3,1,S,2.172150569235389,Kid,1
723,0.0,2,1,S,2.777603122749754,Young,0
724,0.0,2,1,S,2.777603122749754,Middle Age,0
725,1.0,1,1,S,4.3133186493534,Young,1
726,0.0,3,1,S,2.370107273009045,Young,0
727,1.0,2,0,S,3.2822337382571862,Young,3
728,1.0,3,0,Q,2.260520487489314,Young,0
729,0.0,2,1,S,3.5137849482404153,Young,1
730,0.0,3,0,S,2.283607633459856,Young,1
731,1.0,1,0,S,4.569690969302217,Young,0
732,0.0,3,1,C,3.1631077840652027,Kid,0
733,0.0,2,1,S,0.0,Young,0
734,0.0,2,1,S,2.777603122749754,Young,0
735,0.0,2,1,S,2.777603122749754,Young,0
736,0.0,3,1,S,2.999840522812571,Young,0
737,0.0,3,0,S,3.822054210494253,Middle Age,4
738,1.0,1,1,C,4.569690969302217,Young,0
739,0.0,3,1,S,2.2800430335888033,Young,0
740,0.0,3,1,S,2.2800430335888033,Young,0
741,1.0,1,1,S,3.6710179628687913,Young,0
742,0.0,1,1,S,4.569690969302217,Middle Age,1
743,1.0,1,0,C,4.569690969302217,Young,4
744,0.0,3,1,S,2.999840522812571,Young,1
745,1.0,3,1,S,2.283607633459856,Young,0
746,0.0,1,1,S,4.569690969302217,Aged,2
747,0.0,3,1,S,3.243196688631011,Kid,2
748,1.0,2,0,S,2.777603122749754,Young,0
749,0.0,1,1,S,4.3133186493534,Young,1
750,0.0,3,1,Q,2.2620743831017367,Young,0
751,1.0,2,0,S,3.3803905928137015,Kid,2
752,1.0,3,1,S,2.7353308625557458,Kid,1
753,0.0,3,1,S,2.460950504721751,Young,0
754,0.0,3,1,S,2.2800430335888033,Young,0
755,1.0,2,0,S,4.54600241157243,Middle Age,3
756,1.0,2,1,S,2.8904771866820176,Kid,2
757,0.0,3,1,S,2.267749676234449,Young,0
758,0.0,2,1,S,2.6524435580961656,Kid,0
759,0.0,3,1,S,2.2987413764692493,Young,0
760,1.0,1,0,S,4.569690969302217,Young,0
761,0.0,3,1,S,2.8904771866820176,Young,0
762,0.0,3,1,S,2.181635185996642,Middle Age,0
763,1.0,3,1,C,2.1954506211919753,Young,0
764,1.0,1,0,S,4.569690969302217,Middle Age,3
765,0.0,3,1,S,2.2651757811997233,Kid,0
766,1.0,1,0,S,4.569690969302217,Aged,1
767,0.0,1,1,C,3.9804821670705675,Young,0
768,0.0,3,0,Q,2.2620743831017367,Young,0
769,0.0,3,1,Q,3.433325887673042,Young,1
770,0.0,3,1,S,2.335713705640492,Young,0
771,0.0,3,1,S,2.460950504721751,Young,0
772,0.0,3,1,S,2.274945219275814,Middle Age,0
773,0.0,2,0,S,2.5607050113320255,Aged,0
774,0.0,3,1,C,2.194897022647837,Young,0
775,1.0,2,0,S,3.3803905928137015,Aged,4
776,0.0,3,1,S,2.2620743831017367,Kid,0
777,0.0,3,1,Q,2.2620743831017367,Young,0
778,1.0,3,0,S,2.7353308625557458,Kid,0
779,0.0,3,1,Q,2.260520487489314,Young,0
780,1.0,1,0,S,4.569690969302217,Middle Age,1
781,1.0,3,0,C,2.1954506211919753,Kid,0
782,1.0,1,0,S,4.394580985026012,Kid,1
783,0.0,1,1,S,3.6710179628687913,Young,0
784,0.0,3,1,S,3.4013890423735442,Young,3
785,0.0,3,1,S,2.1715854065074494,Young,0
786,0.0,3,1,S,2.1981882539738695,Young,0
787,1.0,3,0,S,2.2300464483014037,Kid,0
788,0.0,3,1,Q,3.638362595183394,Kid,5
789,1.0,3,1,S,3.2602728291825502,Kid,3
790,0.0,1,1,C,4.569690969302217,Middle Age,0
791,0.0,3,1,Q,2.2620743831017367,Young,0
792,0.0,2,1,S,3.5137849482404153,Kid,0
793,0.0,3,0,S,4.569690969302217,Young,10
794,0.0,1,1,C,3.6963589733048234,Young,0
795,0.0,3,1,S,2.2800430335888033,Young,0
796,0.0,2,1,S,2.777603122749754,Middle Age,0
797,1.0,1,0,S,3.5108046798236767,Middle Age,0
798,1.0,3,0,S,2.3724536766180613,Young,0
799,0.0,3,1,C,2.1954506211919753,Young,0
800,0.0,3,0,S,3.433325887673042,Young,2
801,0.0,2,1,S,2.777603122749754,Young,0
802,1.0,2,0,S,3.52424871552175,Young,2
803,1.0,1,1,S,4.569690969302217,Kid,3
804,1.0,3,1,C,2.3535222371929017,Kid,1
805,1.0,3,1,S,2.1614451893566775,Young,0
806,0.0,3,1,S,2.2651757811997233,Young,0
807,0.0,1,1,S,0.0,Middle Age,0
808,0.0,3,0,S,2.2651757811997233,Kid,0
809,0.0,2,1,S,2.777603122749754,Middle Age,0
810,1.0,1,0,S,4.3133186493534,Young,1
811,0.0,3,1,S,2.2790277547004667,Young,0
812,0.0,3,1,S,3.433325887673042,Middle Age,0
813,0.0,2,1,S,2.5607050113320255,Young,0
814,0.0,3,0,S,3.7170487256247133,Kid,6
815,0.0,3,1,S,2.2987413764692493,Young,0
816,0.0,1,1,S,0.0,Young,0
817,0.0,3,0,S,2.283607633459856,Young,0
818,0.0,2,1,C,3.9043949385636294,Young,2
819,0.0,3,1,S,2.0877844366948284,Middle Age,0
820,0.0,3,1,S,3.5910787784657168,Kid,5
821,1.0,1,0,S,4.569690969302217,Aged,2
822,1.0,3,1,S,2.370107273009045,Young,0
823,0.0,1,1,S,0.0,Middle Age,0
824,1.0,3,0,S,2.7353308625557458,Young,1
825,0.0,3,1,S,3.9829646274208184,Kid,5
826,0.0,3,1,Q,2.158044731394027,Young,0
827,0.0,3,1,S,4.384376230065879,Young,0
828,1.0,2,1,C,3.9043949385636294,Kid,2
829,1.0,3,1,Q,2.2620743831017367,Young,0
830,1.0,1,0,S,4.569690969302217,Aged,0
831,1.0,3,0,C,2.8871892663659238,Kid,1
832,1.0,2,1,S,3.160980212146993,Kid,2
833,0.0,3,1,C,2.1954506211919753,Young,0
834,0.0,3,1,S,2.274945219275814,Young,0
835,0.0,3,1,S,2.328415146058158,Kid,0
836,1.0,1,0,C,4.569690969302217,Middle Age,2
837,0.0,3,1,S,2.370107273009045,Young,0
838,0.0,3,1,S,2.2987413764692493,Young,0
839,1.0,3,1,S,4.384376230065879,Young,0
840,1.0,1,1,C,3.659922815080873,Young,0
841,0.0,3,1,S,2.283607633459856,Young,0
842,0.0,2,1,S,2.5607050113320255,Kid,0
843,1.0,1,0,C,3.707270283779361,Young,0
844,0.0,3,1,C,2.0859704259879672,Young,0
845,0.0,3,1,S,2.370107273009045,Kid,0
846,0.0,3,1,S,2.2369519550913752,Middle Age,0
847,0.0,3,1,S,4.569690969302217,Young,10
848,0.0,3,1,C,2.2800430335888033,Young,0
849,0.0,2,1,S,3.7766177000591012,Young,1
850,1.0,1,0,C,4.569690969302217,Young,1
851,0.0,3,1,S,3.7170487256247133,Kid,6
852,0.0,3,1,S,2.2651757811997233,Aged,0
853,0.0,3,0,C,2.942741860493239,Kid,2
854,1.0,1,0,S,3.974788598980934,Kid,1
855,0.0,2,0,S,3.5137849482404153,Middle Age,1
856,1.0,3,0,S,2.4452045645778586,Kid,1
857,1.0,1,0,S,4.569690969302217,Middle Age,2
858,1.0,1,1,S,3.53668406922556,Aged,0
859,1.0,3,0,C,3.1894937947229445,Young,3
860,0.0,3,1,C,2.1954506211919753,Young,0
861,0.0,3,1,S,2.8620506365753458,Middle Age,2
862,0.0,2,1,S,2.6524435580961656,Young,1
863,1.0,1,0,S,3.5108046798236767,Middle Age,0
864,0.0,3,0,S,4.569690969302217,Young,10
865,0.0,2,1,S,2.777603122749754,Young,0
866,1.0,2,0,S,2.777603122749754,Middle Age,0
867,1.0,2,0,C,2.8435347012253875,Young,1
868,0.0,1,1,S,4.255857068701992,Young,0
869,0.0,3,1,S,2.460950504721751,Young,0
870,1.0,3,1,S,2.6196506894102427,Kid,2
871,0.0,3,1,S,2.2800430335888033,Young,0
872,1.0,1,0,S,4.30149925363239,Middle Age,2
873,0.0,1,1,S,1.8549237235536813,Young,0
874,0.0,3,1,S,2.407593553327179,Middle Age,0
875,1.0,2,0,C,3.4265548667880283,Young,1
876,1.0,3,0,C,2.194897022647837,Kid,0
877,0.0,3,1,S,2.496441417102984,Young,0
878,0.0,3,1,S,2.2800430335888033,Young,0
879,0.0,3,1,S,2.2800430335888033,Young,0
880,1.0,1,0,C,4.569690969302217,Aged,1
881,1.0,2,0,S,3.5137849482404153,Young,1
882,0.0,3,1,S,2.2800430335888033,Young,0
883,0.0,3,0,S,2.5622990571453004,Young,0
884,0.0,2,1,S,2.5607050113320255,Young,0
885,0.0,3,1,S,2.1715854065074494,Young,0
886,0.0,3,0,Q,3.638362595183394,Middle Age,5
887,0.0,2,1,S,2.777603122749754,Young,0
888,1.0,1,0,S,3.6710179628687913,Young,0
889,0.0,3,0,S,3.4013890423735442,Young,3
890,1.0,1,1,C,3.6710179628687913,Young,0
891,0.0,3,1,Q,2.2620743831017367,Young,0
